customer_id,age,gender,marital_status,num_children,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,num_credit_cards,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,monthly_spend
41926158,35,male,single,4,high school,midwest,employed,1,0,64000,525,9,1100,6,standard,11,20,3.0,5181,0,4.0,100.0
25091589,20,female,single,0,bachelors,south,employed,0,0,16000,678,9,1400,17,gold,7,72,8.0,2474,1,2.0,252.43
29357899,61,female,married,0,graduate,northeast,unemployed,0,0,11000,602,9,600,13,standard,6,36,5.0,2575,2,4.0,100.0
28504019,26,male,single,1,bachelors,midwest,employed,1,1,53000,645,9,2600,6,standard,7,45,4.0,4395,3,4.0,100.0
44474631,69,male,married,0,graduate,midwest,employed,0,1,12000,631,9,800,17,standard,9,33,7.0,1776,0,0.0,100.0
72451823,37,male,single,3,bachelors,south,employed,1,1,63000,658,9,2200,12,standard,7,44,10.0,4606,0,3.0,123.29
37671115,68,female,married,0,bachelors,south,employed,1,1,193000,699,9,9200,16,platinum,13,29,9.0,12145,4,3.0,1783.19
12149957,45,male,married,0,graduate,midwest,employed,1,0,16000,660,9,1200,20,gold,5,13,1.0,1637,2,1.0,289.9
18664563,32,male,married,4,bachelors,midwest,employed,1,0,31000,662,9,1800,3,gold,7,23,2.0,3698,1,5.0,490.84
50437237,75,female,married,0,bachelors,south,employed,0,1,52000,677,9,5100,8,platinum,17,74,5.0,6006,3,3.0,1474.78
91999877,70,female,married,1,bachelors,northeast,employed,1,0,51000,771,9,3600,14,platinum,12,19,6.0,4392,1,5.0,696.91
13271785,26,female,married,2,bachelors,south,employed,1,1,207000,637,9,7300,3,gold,15,77,11.0,13188,5,7.0,100.0
56189600,53,female,single,1,bachelors,south,employed,0,0,17000,633,9,900,1,standard,5,56,6.0,2848,0,2.0,142.14
50489971,61,female,married,1,bachelors,south,unemployed,1,1,38000,695,9,2000,3,standard,14,32,6.0,3924,1,0.0,363.21
38090151,75,female,married,3,high school,south,employed,0,0,26000,715,9,1800,14,gold,10,17,4.0,1230,0,0.0,100.0
19005713,20,male,married,3,bachelors,midwest,employed,1,0,44000,686,9,2500,2,gold,10,36,5.0,4106,4,3.0,370.5
53345125,78,male,married,1,bachelors,midwest,unemployed,0,1,30000,711,9,1900,16,standard,13,28,6.0,3213,1,3.0,466.05
61481210,55,female,single,0,bachelors,northeast,employed,0,0,43000,728,9,3000,8,gold,7,25,4.0,4097,2,1.0,390.82
34442015,54,male,married,2,high school,midwest,employed,0,1,12000,582,9,600,2,standard,8,49,5.0,2491,2,0.0,100.0
34006027,44,male,married,3,graduate,northeast,employed,0,1,105000,654,9,3700,19,standard,24,55,3.0,8462,4,,100.0
22835955,38,female,married,4,bachelors,south,employed,0,1,53000,628,9,1900,1,standard,12,26,5.0,4731,2,2.0,100.0
76391071,46,female,married,1,bachelors,west,unemployed,1,1,61000,707,9,3900,20,platinum,9,73,7.0,5230,4,5.0,813.42
46091630,77,male,married,1,graduate,south,employed,0,0,67000,675,9,2500,6,standard,13,21,5.0,5055,1,3.0,167.42
69474183,54,female,married,4,bachelors,south,employed,0,0,45000,716,9,1800,0,gold,10,50,8.0,3586,1,1.0,142.68
61065175,71,female,married,4,bachelors,south,employed,0,0,15000,704,9,1000,16,standard,7,56,5.0,3289,0,,120.12
88292669,59,male,married,1,bachelors,west,employed,0,1,38000,592,9,1400,19,standard,8,20,6.0,2616,1,1.0,100.0
51404272,62,female,married,2,bachelors,northeast,employed,1,1,85000,672,9,3600,5,standard,9,38,9.0,5515,1,2.0,810.35
39717592,80,male,married,0,bachelors,west,employed,1,0,63000,726,9,6000,13,platinum,8,32,5.0,5175,0,7.0,735.13
81117532,54,female,married,1,bachelors,northeast,employed,1,0,40000,627,9,1400,9,standard,12,24,5.0,3548,0,2.0,129.94
77698744,31,female,married,2,high school,midwest,self-employed,0,1,81000,686,9,2700,4,standard,10,21,8.0,6754,3,1.0,100.0
11313023,44,male,married,0,high school,midwest,employed,1,1,83000,690,9,3600,5,standard,11,13,5.0,6032,2,1.0,501.15
88976568,23,female,single,0,bachelors,south,self-employed,1,1,46000,601,9,1600,5,standard,6,36,8.0,3486,0,2.0,356.04
61811233,36,male,single,1,graduate,midwest,employed,0,1,90000,681,9,4700,6,standard,13,30,8.0,6704,0,2.0,549.57
57767482,62,female,married,0,high school,south,self-employed,1,1,16000,616,9,600,20,standard,8,45,5.0,1920,1,4.0,100.0
38902050,55,female,married,0,bachelors,northeast,unemployed,0,0,24000,586,9,900,3,standard,7,24,2.0,2905,0,2.0,217.23
29430352,28,male,married,2,high school,northeast,self-employed,0,1,169000,615,9,4300,19,standard,12,16,7.0,10589,6,3.0,100.0
60203525,79,female,married,1,graduate,midwest,employed,0,0,123000,641,9,3400,18,gold,17,36,14.0,8079,2,3.0,100.0
50756360,63,male,married,1,high school,midwest,employed,1,0,10000,611,9,600,12,standard,8,29,7.0,2516,1,3.0,100.0
22051587,52,male,married,1,bachelors,northeast,self-employed,0,1,44000,659,9,2300,4,platinum,9,45,8.0,4189,1,1.0,527.24
38534425,55,male,married,0,bachelors,south,student,1,1,74000,715,9,3300,17,standard,12,39,8.0,6030,1,2.0,854.41
12173170,78,male,married,0,high school,northeast,student,1,0,26000,705,9,1600,11,standard,12,17,6.0,3425,2,1.0,343.85
31988005,37,female,single,1,bachelors,south,employed,1,0,84000,708,9,6600,0,platinum,17,35,2.0,7857,4,1.0,1808.09
97606772,33,male,married,2,bachelors,south,employed,1,1,73000,751,9,5100,12,platinum,11,89,5.0,5956,3,5.0,1606.92
77052340,56,female,married,1,bachelors,midwest,employed,1,1,47000,576,9,1200,8,standard,13,59,6.0,4680,2,2.0,100.0
57424458,33,male,married,2,graduate,south,employed,1,0,21000,644,9,1100,12,standard,10,22,8.0,2365,1,2.0,100.0
97288728,33,male,married,5,high school,west,self-employed,1,0,86000,730,9,3700,19,gold,20,42,8.0,7327,2,3.0,263.4
58358913,57,female,married,0,bachelors,west,unemployed,0,1,13000,669,9,700,7,standard,8,23,5.0,1962,0,4.0,109.44
94943187,45,male,married,2,bachelors,south,employed,1,1,37000,653,9,2100,11,gold,11,79,4.0,3293,0,2.0,215.45
78159629,68,female,married,3,bachelors,midwest,employed,1,0,31000,665,9,1900,13,gold,9,33,3.0,2800,1,4.0,335.66
72809063,27,male,married,0,bachelors,northeast,employed,1,1,34000,644,9,2200,1,standard,5,46,3.0,2820,1,3.0,372.41
50484906,47,female,married,3,high school,midwest,employed,1,1,57000,774,9,2500,6,standard,14,39,8.0,4707,2,3.0,233.83
95455329,28,female,single,0,bachelors,midwest,unemployed,0,0,37000,654,9,1400,11,standard,8,25,5.0,3653,1,2.0,216.35
42270022,75,female,married,0,bachelors,midwest,student,1,1,58000,672,9,3200,11,gold,9,46,,4699,2,2.0,732.91
97230685,44,female,married,2,bachelors,south,employed,1,0,49000,625,9,1400,18,standard,15,30,8.0,4817,3,3.0,100.0
59739563,80,female,married,1,high school,northeast,employed,0,1,85000,738,9,2300,15,standard,13,22,3.0,6573,0,3.0,378.64
95165528,46,male,married,0,bachelors,west,employed,1,1,94000,599,9,2200,2,standard,12,52,5.0,6533,4,4.0,100.0
15466881,44,male,married,1,bachelors,west,employed,1,0,88000,637,9,2400,6,standard,16,21,10.0,6918,2,4.0,100.0
51074888,75,male,married,1,bachelors,northeast,employed,0,0,88000,740,9,5800,20,platinum,13,38,6.0,6576,4,2.0,1760.17
67925243,79,female,married,2,bachelors,midwest,self-employed,1,0,73000,713,9,4500,2,gold,18,29,10.0,6786,2,5.0,1111.28
96892173,76,female,married,0,high school,south,employed,0,0,33000,670,9,1700,8,standard,11,15,5.0,4180,3,1.0,131.8
99740169,25,male,single,0,bachelors,south,employed,1,0,55000,635,9,2700,4,platinum,6,27,5.0,3699,3,2.0,124.61
30997473,77,female,married,1,bachelors,west,employed,1,0,77000,639,9,4400,20,platinum,9,55,11.0,6415,6,3.0,297.68
95580175,54,male,married,0,bachelors,northeast,employed,0,1,164000,673,9,9600,16,platinum,15,209,9.0,11772,8,1.0,462.86
59909675,65,male,married,1,bachelors,northeast,employed,0,0,71000,764,9,5100,14,platinum,16,24,8.0,5949,5,,1637.83
55386529,34,female,married,1,high school,west,employed,0,0,48000,691,9,2700,14,standard,9,53,2.0,3537,0,0.0,471.25
98281654,71,male,married,2,bachelors,south,employed,0,0,44000,683,9,1400,8,standard,3,28,9.0,3620,2,2.0,159.13
27278648,25,female,single,2,high school,northeast,employed,0,1,33000,722,9,2000,10,standard,5,44,6.0,2517,1,2.0,175.84
52599930,43,female,married,4,graduate,midwest,employed,1,0,103000,665,9,4800,6,gold,16,21,6.0,7139,1,2.0,155.79
52446376,69,female,married,4,high school,northeast,employed,0,0,60000,607,9,2700,4,standard,11,40,6.0,5296,1,3.0,201.94
99246706,74,female,married,0,high school,west,unemployed,0,0,110000,660,9,4800,15,gold,14,32,,7114,3,3.0,336.22
70377978,27,male,married,3,bachelors,midwest,unemployed,1,0,66000,657,9,2200,1,standard,12,12,5.0,4800,2,1.0,100.0
71402659,63,female,married,0,bachelors,northeast,unemployed,0,1,84000,632,9,5000,15,platinum,10,39,4.0,5799,2,0.0,1076.49
83327289,60,male,married,0,high school,northeast,employed,0,1,52000,744,9,4300,20,gold,11,50,,3730,1,2.0,836.8
36717061,63,female,married,2,high school,south,employed,1,0,62000,688,9,3300,8,gold,17,37,4.0,5478,0,2.0,703.4
71826510,74,female,married,0,graduate,south,employed,1,0,28000,644,9,1900,3,gold,5,9,5.0,2618,3,3.0,100.0
43386541,73,female,married,2,,midwest,employed,1,0,123000,674,9,5200,11,gold,23,45,,9347,3,5.0,528.11
17588965,49,male,married,3,graduate,south,employed,0,0,72000,663,9,3500,6,standard,14,39,5.0,5073,1,4.0,100.0
89346429,53,male,married,1,graduate,northeast,unemployed,1,0,76000,691,9,3100,14,gold,16,24,9.0,6243,4,4.0,100.0
52021043,80,female,married,0,bachelors,northeast,employed,0,1,13000,708,9,1200,16,standard,13,9,5.0,2352,0,1.0,203.99
29342026,47,female,married,0,bachelors,south,employed,1,0,28000,760,9,1600,0,gold,12,27,,3653,0,1.0,423.76
10336630,59,female,married,2,graduate,south,employed,0,1,27000,637,9,1600,11,platinum,9,61,3.0,2337,4,1.0,100.0
91785938,45,male,married,1,graduate,south,student,1,1,31000,578,9,1100,14,standard,6,20,2.0,3068,2,3.0,100.0
98943675,39,male,single,4,high school,northeast,unemployed,1,1,23000,674,9,1600,11,standard,9,55,5.0,2926,2,3.0,101.47
83972111,41,female,married,1,high school,south,employed,1,1,19000,623,9,1100,5,standard,11,19,3.0,3390,0,3.0,155.24
30891262,70,male,married,1,high school,south,employed,0,0,25000,701,9,1400,20,standard,15,80,2.0,3616,1,0.0,100.0
33347689,40,male,married,1,bachelors,south,employed,1,0,26000,771,9,2100,15,gold,5,64,6.0,2079,1,,130.28
48832487,77,female,married,2,bachelors,south,self-employed,1,1,45000,749,9,2600,15,gold,9,44,,4045,1,1.0,697.58
71264081,49,male,married,1,high school,west,employed,0,1,33000,638,9,1400,17,standard,11,70,2.0,2517,2,1.0,100.0
29690283,76,male,married,2,graduate,south,self-employed,0,0,58000,737,9,4300,5,gold,5,23,4.0,3198,0,6.0,1121.64
66213446,18,female,single,0,bachelors,northeast,employed,1,0,16000,685,9,1400,13,standard,12,81,6.0,2446,3,2.0,100.0
16582471,63,female,married,2,bachelors,northeast,employed,0,1,25000,691,9,2000,6,standard,10,60,5.0,3740,2,0.0,395.26
42644435,77,female,married,0,bachelors,south,employed,1,0,52000,682,9,3900,19,gold,11,29,2.0,4055,0,2.0,620.21
65210479,55,male,married,2,bachelors,midwest,employed,1,1,46000,778,9,2800,8,platinum,8,39,11.0,4486,2,2.0,873.13
93194654,62,female,married,1,bachelors,west,employed,0,1,21000,689,9,900,13,standard,7,39,3.0,2905,3,,100.0
57985217,71,female,married,1,bachelors,northeast,self-employed,1,1,56000,685,9,2800,0,gold,4,40,5.0,4396,1,0.0,578.17
23272504,41,male,married,1,bachelors,west,employed,1,0,90000,717,9,5400,6,gold,16,14,11.0,6512,4,2.0,940.65
85088307,70,female,married,0,high school,south,self-employed,1,1,23000,727,9,2000,8,platinum,10,57,5.0,3794,4,1.0,631.18
72872752,30,male,single,0,bachelors,northeast,employed,1,0,41000,650,9,2000,18,standard,8,16,4.0,4033,0,1.0,398.68
63417548,46,male,married,1,high school,west,employed,1,1,136000,611,9,4500,15,gold,10,26,4.0,8630,1,2.0,100.0
93661605,48,male,married,2,high school,northeast,student,1,0,34000,603,9,2000,16,gold,9,9,7.0,3039,0,2.0,224.57
22085906,72,female,married,0,bachelors,south,employed,1,0,23000,710,9,2100,16,standard,15,29,10.0,4366,2,0.0,550.85
65159172,42,female,married,3,high school,midwest,employed,1,1,99000,705,9,6500,6,platinum,11,19,6.0,7197,4,4.0,1286.38
20125116,61,male,married,0,high school,northeast,employed,1,1,51000,621,9,2100,2,standard,13,29,2.0,5312,4,3.0,100.0
21587067,26,female,single,3,graduate,south,employed,0,1,48000,759,9,3600,2,platinum,12,22,11.0,4796,2,2.0,803.97
60811205,55,female,married,1,bachelors,midwest,self-employed,1,0,104000,760,9,6500,17,platinum,13,17,5.0,7548,3,1.0,1891.94
13745226,34,female,married,1,bachelors,midwest,employed,1,1,43000,568,9,1300,13,standard,5,92,4.0,3381,1,2.0,100.0
81530022,35,male,single,2,bachelors,west,unemployed,0,0,17000,658,9,1000,19,standard,4,10,7.0,2310,0,3.0,111.21
15655306,57,male,married,0,high school,midwest,self-employed,1,0,261000,726,9,11700,7,platinum,22,21,18.0,17683,8,2.0,1958.59
58031146,68,male,married,5,bachelors,south,employed,1,1,54000,734,9,3000,2,gold,14,23,9.0,4623,3,1.0,174.3
88246413,75,male,married,1,bachelors,northeast,self-employed,0,0,69000,657,9,2600,16,standard,16,25,8.0,5525,2,0.0,100.0
79944602,72,female,married,2,bachelors,northeast,employed,1,0,16000,696,9,1100,19,gold,10,11,4.0,2393,3,2.0,159.4
81482030,22,female,single,1,bachelors,midwest,unemployed,1,0,47000,659,9,3300,0,gold,7,44,6.0,4615,1,4.0,324.18
48131137,75,female,married,0,bachelors,west,employed,0,0,54000,666,9,2000,2,standard,15,22,8.0,5436,3,2.0,127.18
61877365,19,female,married,3,high school,south,employed,1,0,62000,634,9,2000,20,standard,6,22,3.0,4890,2,3.0,100.0
26575844,32,female,married,2,bachelors,northeast,employed,0,0,60000,630,9,2400,4,standard,10,20,3.0,5175,6,0.0,100.0
75749219,21,male,single,0,bachelors,south,employed,1,1,23000,658,9,1200,2,gold,4,109,4.0,2371,1,1.0,100.0
85083489,30,female,single,2,high school,northeast,self-employed,0,1,98000,576,9,2400,18,standard,16,12,3.0,6860,2,4.0,100.0
74369297,19,male,single,1,graduate,northeast,employed,1,1,20000,632,9,900,14,standard,5,30,3.0,1733,1,5.0,100.0
87633310,61,male,married,1,bachelors,south,employed,1,0,38000,688,9,2600,0,gold,9,24,,3292,0,2.0,609.18
49879586,41,female,single,0,graduate,south,student,1,1,16000,640,9,1300,5,standard,7,20,2.0,3183,0,1.0,100.0
43388788,37,female,single,0,bachelors,northeast,self-employed,1,1,15000,680,9,1300,10,gold,5,24,6.0,2041,0,2.0,127.34
18860461,38,female,married,2,bachelors,south,self-employed,1,1,63000,624,9,2100,10,standard,9,68,8.0,4241,0,3.0,100.0
87352702,55,male,married,2,bachelors,south,employed,1,1,22000,667,9,900,0,standard,7,35,3.0,1768,1,1.0,143.32
86497405,57,male,married,2,bachelors,south,employed,0,1,39000,695,9,3800,10,platinum,19,34,5.0,4205,2,2.0,983.44
66697564,32,female,married,2,graduate,south,self-employed,0,0,112000,630,9,7400,19,platinum,8,18,6.0,7298,5,3.0,910.32
80523508,59,male,married,2,high school,south,employed,1,0,75000,630,9,2300,13,standard,10,26,6.0,5317,2,3.0,100.0
59519233,20,female,married,2,high school,south,employed,0,1,34000,596,9,1000,3,standard,7,18,6.0,3739,2,1.0,100.0
29648263,33,male,married,2,high school,south,student,0,1,20000,602,9,1000,8,standard,9,44,5.0,2273,1,2.0,100.0
22561924,32,female,married,1,graduate,south,self-employed,1,0,19000,627,9,700,11,standard,7,22,8.0,2377,0,3.0,100.0
32361472,57,male,married,0,bachelors,south,employed,0,0,49000,618,9,2000,16,standard,16,28,5.0,5132,2,1.0,100.0
60973801,31,male,married,2,bachelors,midwest,employed,1,0,218000,645,9,11600,9,platinum,18,23,6.0,13985,2,8.0,2506.78
26345940,44,male,married,0,bachelors,south,employed,1,0,13000,596,9,600,9,standard,7,48,5.0,1855,0,5.0,100.0
29539088,65,female,married,2,graduate,midwest,employed,1,0,47000,624,9,2200,14,standard,9,13,9.0,4811,2,2.0,100.0
54836547,28,male,single,2,high school,west,student,0,1,15000,625,9,800,7,standard,5,40,8.0,2473,2,2.0,142.14
22601262,70,female,married,0,graduate,midwest,employed,0,0,48000,709,9,2100,5,gold,12,12,2.0,3674,2,0.0,179.71
53997880,47,female,married,1,high school,south,employed,0,0,38000,683,9,1500,6,standard,7,24,3.0,2186,2,5.0,100.0
25918428,30,male,married,1,bachelors,midwest,employed,0,0,8000,657,6,700,3,standard,6,47,5.0,1382,1,3.0,100.0
62375772,38,male,married,2,high school,midwest,employed,1,1,49000,632,9,2100,8,gold,9,63,3.0,4485,0,2.0,315.97
89507258,24,female,single,0,bachelors,south,employed,0,0,71000,670,9,3000,9,gold,7,49,11.0,6301,2,4.0,100.0
73936587,76,male,married,1,bachelors,midwest,employed,0,0,53000,704,9,3000,9,gold,3,56,8.0,3775,2,0.0,713.24
59820947,18,female,single,0,graduate,south,employed,1,0,29000,625,9,1600,12,standard,7,41,10.0,2888,4,1.0,100.0
94595865,21,female,single,0,bachelors,northeast,self-employed,1,1,76000,679,9,3200,18,standard,12,21,8.0,6037,3,0.0,142.44
67861640,31,female,married,3,bachelors,south,employed,0,1,110000,690,9,4000,14,gold,8,22,14.0,7612,4,3.0,100.0
51551356,68,male,married,2,bachelors,south,employed,1,0,41000,575,9,1300,1,standard,8,25,6.0,3312,0,4.0,109.41
31210341,72,female,married,0,bachelors,west,self-employed,0,0,45000,678,9,2900,16,gold,18,86,6.0,5380,2,3.0,100.0
64815662,33,female,single,0,bachelors,west,employed,0,1,41000,678,9,2100,1,standard,16,46,9.0,4813,3,2.0,100.0
61786527,20,female,married,0,bachelors,northeast,student,1,1,69000,649,9,3100,7,gold,12,29,7.0,5593,3,4.0,100.0
56822068,38,female,single,1,bachelors,northeast,employed,1,1,84000,641,9,5500,4,gold,12,53,5.0,6601,4,5.0,630.75
58096276,52,male,married,0,bachelors,south,employed,0,0,9000,675,9,600,10,standard,9,47,8.0,2310,0,1.0,100.0
26175354,32,female,married,1,bachelors,midwest,employed,1,0,64000,669,9,4200,10,gold,7,159,9.0,4827,2,2.0,462.92
43802623,32,male,married,2,graduate,midwest,employed,0,0,185000,662,9,5700,6,platinum,16,31,9.0,12163,6,7.0,100.0
88075039,27,female,single,3,bachelors,south,employed,1,1,58000,679,9,2700,6,standard,11,17,8.0,5313,2,3.0,375.98
11336224,63,male,married,2,graduate,northeast,employed,1,0,152000,656,9,4400,3,standard,17,10,13.0,10262,6,5.0,100.0
58251461,19,female,single,0,high school,midwest,employed,0,1,41000,648,9,1800,7,standard,13,28,9.0,3788,0,1.0,187.52
59411057,22,female,single,0,graduate,south,employed,0,0,53000,625,9,3500,15,platinum,6,12,5.0,4245,3,2.0,438.37
78091070,47,female,married,1,high school,midwest,employed,0,0,27000,712,9,1800,2,standard,13,45,1.0,2338,1,3.0,375.58
56205640,70,female,married,0,high school,northeast,unemployed,1,1,16000,696,9,1300,8,platinum,9,18,,2001,2,1.0,389.07
36428482,61,male,married,1,bachelors,northeast,employed,1,0,27000,733,9,2000,8,gold,10,65,5.0,3558,4,3.0,262.9
57092561,21,female,single,0,bachelors,northeast,employed,0,0,15000,600,9,800,5,standard,9,34,9.0,2706,4,0.0,100.0
42073037,71,female,married,0,high school,south,employed,0,1,84000,717,9,4700,19,standard,18,30,2.0,7022,0,4.0,1083.82
30850674,74,female,married,0,graduate,midwest,employed,0,1,10000,702,9,1000,11,standard,8,42,2.0,1580,1,2.0,401.42
26097576,45,male,married,6,high school,northeast,employed,1,1,62000,747,9,3400,15,platinum,14,26,2.0,4843,5,2.0,835.56
30352371,35,male,single,1,high school,south,employed,1,1,29000,637,9,1400,4,standard,9,29,7.0,2946,2,2.0,100.0
23166562,21,male,single,0,,south,self-employed,1,0,63000,711,9,3000,20,gold,13,55,10.0,5598,1,3.0,398.26
43722816,44,female,married,2,bachelors,northeast,employed,0,0,104000,652,9,4000,8,standard,12,38,6.0,7213,2,4.0,117.28
20735683,66,male,married,1,graduate,south,employed,0,1,63000,668,9,2300,8,standard,11,48,7.0,5036,4,0.0,100.0
52614952,34,female,married,1,high school,northeast,self-employed,0,0,33000,703,9,2000,2,gold,7,58,4.0,3042,1,2.0,630.04
80234345,79,male,married,1,bachelors,west,student,0,0,42000,681,9,2100,8,standard,6,66,12.0,3993,2,5.0,329.68
52830197,67,male,married,0,bachelors,northeast,employed,1,0,22000,660,9,1200,12,standard,6,34,3.0,2067,2,1.0,100.0
67900007,51,male,married,0,bachelors,midwest,employed,0,0,213000,657,9,9400,13,platinum,21,27,13.0,14223,6,6.0,471.42
47137217,30,female,married,1,high school,northeast,employed,0,0,31000,691,9,3500,11,platinum,11,56,5.0,3507,1,3.0,649.27
77315473,53,male,married,0,graduate,northeast,student,0,1,28000,641,9,1300,19,standard,11,44,8.0,3151,2,2.0,100.0
41392108,59,female,married,1,bachelors,midwest,employed,1,0,72000,642,9,2600,1,standard,15,77,7.0,5777,0,3.0,100.0
